,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated,comments
423,DY-43,DY-43-56,699,699.0,699,699.0,,,dirham,1.0,Hormozd-Ardašir (AW/AWH),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
424,DY-43,DY-43-57,698,717.0,698,717.0,,,dirham,3.0,Hormozd-Ardašir (AW/AWH),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
425,DY-43,DY-43-58,698,716.0,698,716.0,,,dirham,1.0,al-Furat,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
426,DY-43,DY-43-59,715,715.0,715,715.0,,,dirham,1.0,Kirmān (KRMAN),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
427,DY-43,DY-43-60,721,721.0,721,721.0,,,dirham,1.0,Kirmān (KRMAN),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
428,DY-43,DY-43-61,709,747.0,709,747.0,,,dirham,1.0,Mahay,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
429,DY-43,DY-43-62,714,714.0,714,714.0,,,dirham,2.0,Marw (ML/MLWY/MRW),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
430,DY-43,DY-43-63,716,716.0,716,716.0,,,dirham,1.0,Marw (ML/MLWY/MRW),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
431,DY-43,DY-43-64,712,712.0,712,712.0,,,dirham,2.0,Manadhir,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
432,DY-43,DY-43-65,698,717.0,698,717.0,,,dirham,2.0,Manadhir,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
433,DY-43,DY-43-66,715,715.0,715,715.0,,,dirham,1.0,Maysān (MY),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
434,DY-43,DY-43-67,711,711.0,711,711.0,,,dirham,1.0,Herat (HL/HLYDY),2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
435,DY-43,DY-43-68,703,703.0,703,703.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
436,DY-43,DY-43-69,705,705.0,705,705.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
437,DY-43,DY-43-70,709,709.0,709,709.0,,,dirham,2.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
438,DY-43,DY-43-71,712,712.0,712,712.0,,,dirham,2.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
439,DY-43,DY-43-72,714,714.0,714,714.0,,,dirham,7.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
440,DY-43,DY-43-73,715,715.0,715,715.0,,,dirham,3.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
441,DY-43,DY-43-74,716,716.0,716,716.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
442,DY-43,DY-43-75,718,718.0,718,718.0,,,dirham,2.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
443,DY-43,DY-43-76,722,722.0,722,722.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
444,DY-43,DY-43-77,723,723.0,723,723.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
445,DY-43,DY-43-78,724,724.0,724,724.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
446,DY-43,DY-43-79,725,725.0,725,725.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
447,DY-43,DY-43-80,736,736.0,736,736.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
448,DY-43,DY-43-81,738,738.0,738,738.0,,,dirham,2.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
449,DY-43,DY-43-82,739,739.0,739,739.0,,,dirham,2.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
450,DY-43,DY-43-83,740,740.0,740,740.0,,,dirham,2.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
451,DY-43,DY-43-84,742,742.0,742,742.0,,,dirham,1.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
452,DY-43,DY-43-85,702,750.0,702,750.0,,,dirham,25.0,Wasit,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
453,DY-43,DY-43-86,704,704.0,704,704.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
454,DY-43,DY-43-87,705,705.0,705,705.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
455,DY-43,DY-43-88,709,709.0,709,709.0,,,dirham,2.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
456,DY-43,DY-43-89,710,710.0,710,710.0,,,dirham,2.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
457,DY-43,DY-43-90,711,711.0,711,711.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
458,DY-43,DY-43-91,713,713.0,713,713.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
459,DY-43,DY-43-92,714,714.0,714,714.0,,,dirham,5.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
460,DY-43,DY-43-93,715,715.0,715,715.0,,,dirham,2.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
461,DY-43,DY-43-94,716,716.0,716,716.0,,,dirham,4.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
462,DY-43,DY-43-95,718,718.0,718,718.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
463,DY-43,DY-43-96,720,720.0,720,720.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
464,DY-43,DY-43-97,721,721.0,721,721.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
465,DY-43,DY-43-98,723,723.0,723,723.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
466,DY-43,DY-43-99,724,724.0,724,724.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
467,DY-43,DY-43-100,731,731.0,731,731.0,,,dirham,4.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
468,DY-43,DY-43-101,732,732.0,732,732.0,,,dirham,2.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
469,DY-43,DY-43-102,734,734.0,734,734.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
470,DY-43,DY-43-103,743,743.0,743,743.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
471,DY-43,DY-43-104,745,745.0,745,745.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
472,DY-43,DY-43-105,750,750.0,750,750.0,,,dirham,1.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
473,DY-43,DY-43-106,698,754.0,698,754.0,,,dirham,151.0,Unknown,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
475,AK-1,AK-1-1,601,603.0,601,603.0,Liuva II,,tremissis,1.0,Toleto,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
477,AK-200,AK-200-1,687,702.0,687,702.0,Egica,,tremissis,1.0,Ispali,2021-01-01 00:00:00.000000,2021-01-01 00:00:00.000000,2021-08-09 16:28:22.368953,
