,hoard_id,PAS_unique_hoard_id,coin_group_id,period,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated,comments,Tag_IDs
1770,820,IARCH-1D7C98,14668,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,siliqua,8,Roma,2021-04-16 16:56:57.134244,2021-04-16 16:56:57.134235,,,
1771,820,IARCH-1D7C98,14669,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,miliarensis,1,Aquileia,2021-04-16 16:56:57.147632,2021-04-16 16:56:57.147621,,,
1772,820,IARCH-1D7C98,14670,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,siliqua,10,Aquileia,2021-04-16 16:56:57.157913,2021-04-16 16:56:57.157901,,,
1773,820,IARCH-1D7C98,14671,ROMAN,375.0,378.0,375.0,378.0,Gratian,Gratian,siliqua,1,Siscia,2021-04-16 16:56:57.167233,2021-04-16 16:56:57.167222,,,
1774,820,IARCH-1D7C98,14672,ROMAN,388.0,392.0,388.0,392.0,Valentinian II,Valentinian II,miliarensis,1,Colonia Augusta Treverorum,2021-04-16 16:56:57.178175,2021-04-16 16:56:57.178164,,,
1775,820,IARCH-1D7C98,14673,ROMAN,375.0,392.0,375.0,392.0,Valentinian II,Valentinian II,siliqua,42,Colonia Augusta Treverorum,2021-04-16 16:56:57.187660,2021-04-16 16:56:57.187648,,,
1776,820,IARCH-1D7C98,14674,ROMAN,388.0,392.0,388.0,392.0,Valentinian II,Valentinian II,siliqua,1,Lugdunensium,2021-04-16 16:56:57.196607,2021-04-16 16:56:57.196595,,,
1777,820,IARCH-1D7C98,14675,ROMAN,375.0,388.0,375.0,388.0,Valentinian II,Valentinian II,siliqua,10,Aquileia,2021-04-16 16:56:57.207174,2021-04-16 16:56:57.207162,,,
1778,820,IARCH-1D7C98,14676,ROMAN,379.0,388.0,379.0,388.0,Theodosius I,Theodosius I,siliqua,19,Colonia Augusta Treverorum,2021-04-16 16:56:57.216553,2021-04-16 16:56:57.216541,,,
1779,820,IARCH-1D7C98,14677,ROMAN,379.0,392.0,379.0,392.0,Theodosius I,Theodosius I,miliarensis,1,Roma,2021-04-16 16:56:57.226645,2021-04-16 16:56:57.226633,,,
1780,820,IARCH-1D7C98,14678,ROMAN,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,11,Lugdunensium,2021-04-16 16:56:57.235909,2021-04-16 16:56:57.235898,,,
1781,820,IARCH-1D7C98,14679,ROMAN,379.0,388.0,379.0,388.0,Theodosius I,Theodosius I,siliqua,2,Roma,2021-04-16 16:56:57.245010,2021-04-16 16:56:57.244999,,,
1782,820,IARCH-1D7C98,14680,ROMAN,379.0,388.0,379.0,388.0,Theodosius I,Theodosius I,siliqua,4,Aquileia,2021-04-16 16:56:57.254369,2021-04-16 16:56:57.254358,,,
1783,820,IARCH-1D7C98,14681,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,125,Colonia Augusta Treverorum,2021-04-16 16:56:57.264326,2021-04-16 16:56:57.264314,,,
1784,820,IARCH-1D7C98,14682,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,1,Mediolanum,2021-04-16 16:56:57.274304,2021-04-16 16:56:57.274293,,,
1785,820,IARCH-1D7C98,14683,ROMAN,383.0,388.0,383.0,388.0,Flavius Victor,Flavius Victor,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:56:57.284697,2021-04-16 16:56:57.284685,,,
1786,820,IARCH-1D7C98,14684,ROMAN,383.0,388.0,383.0,388.0,Flavius Victor,Flavius Victor,siliqua,2,Mediolanum,2021-04-16 16:56:57.294662,2021-04-16 16:56:57.294651,,,
1787,820,IARCH-1D7C98,14685,ROMAN,383.0,388.0,383.0,388.0,Flavius Victor,Flavius Victor,siliqua,1,Aquileia,2021-04-16 16:56:57.304043,2021-04-16 16:56:57.304032,,,
1788,820,IARCH-1D7C98,14686,ROMAN,388.0,395.0,388.0,395.0,Arcadius,Arcadius,siliqua,3,Mediolanum,2021-04-16 16:56:57.313452,2021-04-16 16:56:57.313441,,,
1789,820,IARCH-1D7C98,14687,ROMAN,383.0,388.0,383.0,388.0,Arcadius,Arcadius,siliqua,1,Roma,2021-04-16 16:56:57.322365,2021-04-16 16:56:57.322354,,,
1790,820,IARCH-1D7C98,14688,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,3,Mediolanum,2021-04-16 16:56:57.332272,2021-04-16 16:56:57.332261,,,
1791,821,IARCH-9C6B0B,14623,ROMAN,355.0,361.0,355.0,361.0,Julian,Julian,siliqua,2,Arelatum,2021-04-16 16:56:57.883999,2021-04-16 16:56:57.883987,,,
1792,821,IARCH-9C6B0B,14624,ROMAN,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,3,Lugdunensium,2021-04-16 16:56:57.894543,2021-04-16 16:56:57.894531,,,
1793,821,IARCH-9C6B0B,14625,ROMAN,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,7,Arelatum,2021-04-16 16:56:57.903791,2021-04-16 16:56:57.903776,,,
1794,821,IARCH-9C6B0B,14626,ROMAN,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,1,Antioch,2021-04-16 16:56:57.912846,2021-04-16 16:56:57.912834,,,
1795,821,IARCH-9C6B0B,14627,ROMAN,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,siliqua,3,Colonia Augusta Treverorum,2021-04-16 16:56:57.921988,2021-04-16 16:56:57.921977,,,
1796,821,IARCH-9C6B0B,14628,ROMAN,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,2,Roma,2021-04-16 16:56:57.931588,2021-04-16 16:56:57.931577,,,
1797,821,IARCH-9C6B0B,14629,ROMAN,367.0,378.0,367.0,378.0,Valens,Valens,siliqua,15,Colonia Augusta Treverorum,2021-04-16 16:56:57.940706,2021-04-16 16:56:57.940695,,,
1798,821,IARCH-9C6B0B,14630,ROMAN,364.0,367.0,364.0,367.0,Valens,Valens,siliqua,1,Lugdunensium,2021-04-16 16:56:57.949543,2021-04-16 16:56:57.949532,,,
1799,821,IARCH-9C6B0B,14631,ROMAN,367.0,378.0,367.0,378.0,Valens,Valens,siliqua,1,Siscia,2021-04-16 16:56:57.958375,2021-04-16 16:56:57.958364,,,
1800,821,IARCH-9C6B0B,14632,ROMAN,367.0,378.0,367.0,378.0,Gratian,Gratian,siliqua,13,Colonia Augusta Treverorum,2021-04-16 16:56:57.967166,2021-04-16 16:56:57.967157,,,
1801,821,IARCH-9C6B0B,14633,ROMAN,375.0,378.0,375.0,378.0,Gratian,Gratian,siliqua,1,Aquileia,2021-04-16 16:56:57.976785,2021-04-16 16:56:57.976774,,,
1802,821,IARCH-9C6B0B,14634,ROMAN,375.0,395.0,375.0,395.0,Valentinian II,Valentinian II,siliqua,6,Colonia Augusta Treverorum,2021-04-16 16:56:57.985679,2021-04-16 16:56:57.985668,,,
1803,821,IARCH-9C6B0B,14635,ROMAN,388.0,395.0,388.0,395.0,Valentinian II,Valentinian II,siliqua,2,Lugdunensium,2021-04-16 16:56:57.995265,2021-04-16 16:56:57.995255,,,
1804,821,IARCH-9C6B0B,14636,ROMAN,375.0,388.0,375.0,388.0,Valentinian II,Valentinian II,siliqua,2,Aquileia,2021-04-16 16:56:58.004690,2021-04-16 16:56:58.004680,,,
1805,821,IARCH-9C6B0B,14637,ROMAN,379.0,395.0,379.0,395.0,Theodosius I,Theodosius I,siliqua,8,Colonia Augusta Treverorum,2021-04-16 16:56:58.013873,2021-04-16 16:56:58.013862,,,
1806,821,IARCH-9C6B0B,14638,ROMAN,388.0,395.0,388.0,395.0,Theodosius I,Theodosius I,siliqua,1,Lugdunensium,2021-04-16 16:56:58.022727,2021-04-16 16:56:58.022717,,,
1807,821,IARCH-9C6B0B,14639,ROMAN,383.0,395.0,383.0,395.0,Theodosius I,Theodosius I,siliqua,2,Mediolanum,2021-04-16 16:56:58.031702,2021-04-16 16:56:58.031691,,,
1808,821,IARCH-9C6B0B,14640,ROMAN,379.0,388.0,379.0,388.0,Theodosius I,Theodosius I,siliqua,2,Aquileia,2021-04-16 16:56:58.040624,2021-04-16 16:56:58.040613,,,
1809,821,IARCH-9C6B0B,14641,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,24,Colonia Augusta Treverorum,2021-04-16 16:56:58.050543,2021-04-16 16:56:58.050533,,,
1810,821,IARCH-9C6B0B,14642,ROMAN,388.0,395.0,388.0,395.0,Eugenius,Eugenius,siliqua,6,Colonia Augusta Treverorum,2021-04-16 16:56:58.059538,2021-04-16 16:56:58.059527,,,
1811,821,IARCH-9C6B0B,14643,ROMAN,388.0,395.0,388.0,395.0,Eugenius,Eugenius,siliqua,1,Lugdunensium,2021-04-16 16:56:58.068436,2021-04-16 16:56:58.068425,,,
1812,821,IARCH-9C6B0B,14644,ROMAN,388.0,395.0,388.0,395.0,Eugenius,Eugenius,siliqua,3,Mediolanum,2021-04-16 16:56:58.078609,2021-04-16 16:56:58.078598,,,
1813,821,IARCH-9C6B0B,14645,ROMAN,388.0,,388.0,408.0,Arcadius,Arcadius,siliqua,24,Colonia Augusta Treverorum,2021-04-16 16:56:58.087796,2021-04-16 16:56:58.087785,,,
1814,821,IARCH-9C6B0B,14646,ROMAN,388.0,,388.0,408.0,Arcadius,Arcadius,siliqua,9,Mediolanum,2021-04-16 16:56:58.096784,2021-04-16 16:56:58.096773,,,
1815,821,IARCH-9C6B0B,14647,ROMAN,395.0,,395.0,423.0,Honorius (emperor),Honorius,siliqua,19,Mediolanum,2021-04-16 16:56:58.107640,2021-04-16 16:56:58.107629,,,
1816,821,IARCH-9C6B0B,14648,ROMAN,388.0,,388.0,408.0,House of Theodosius,House of Theodosius,siliqua,1,Mediolanum,2021-04-16 16:56:58.117436,2021-04-16 16:56:58.117425,,,
1817,821,IARCH-9C6B0B,14649,ROMAN,378.0,388.0,378.0,388.0,Valentinian II,Valentinian II,siliqua,1,Roma,2021-04-16 16:56:58.126259,2021-04-16 16:56:58.126235,,,
1818,823,IARCH-49F7D6,7530,ROMAN,,361.0,337.0,361.0,Constantius II,Constantius II,siliqua,1,Lugdunensium,2021-04-16 16:56:58.587863,2021-04-16 16:56:58.587851,,,
1819,823,IARCH-49F7D6,7531,ROMAN,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,1,Arelatum,2021-04-16 16:56:58.597689,2021-04-16 16:56:58.597679,,,
1820,823,IARCH-49F7D6,7532,ROMAN,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,1,Antioch,2021-04-16 16:56:58.606708,2021-04-16 16:56:58.606698,,,
1821,823,IARCH-49F7D6,7533,ROMAN,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,1,Roma,2021-04-16 16:56:58.617696,2021-04-16 16:56:58.617685,,,
1822,823,IARCH-49F7D6,7534,ROMAN,364.0,367.0,364.0,367.0,Valens,Valens,siliqua,1,Roma,2021-04-16 16:56:58.627350,2021-04-16 16:56:58.627340,,,
1823,823,IARCH-49F7D6,7535,ROMAN,360.0,,360.0,402.0,,Unknown,siliqua,1,Unknown,2021-04-16 16:56:58.636372,2021-04-16 16:56:58.636361,,,
1824,823,IARCH-49F7D6,7536,ROMAN,,361.0,337.0,361.0,Constantius II,Constantius II,siliqua,1,Unknown,2021-04-16 16:56:58.645548,2021-04-16 16:56:58.645537,,,
1825,829,IARCH-57AFF6,15006,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,solidus,1,Mediolanum,2021-04-16 16:56:59.106110,2021-04-16 16:56:59.106095,,,
1826,829,IARCH-57AFF6,15007,ROMAN,378.0,383.0,378.0,383.0,Valentinian II,Valentinian II,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:56:59.116552,2021-04-16 16:56:59.116530,,,
1827,829,IARCH-57AFF6,15008,ROMAN,388.0,392.0,388.0,392.0,Valentinian II,Valentinian II,solidus,4,Colonia Augusta Treverorum,2021-04-16 16:56:59.126090,2021-04-16 16:56:59.126077,,,
1828,829,IARCH-57AFF6,15009,ROMAN,388.0,392.0,388.0,392.0,Valentinian II,Valentinian II,solidus,2,Lugdunensium,2021-04-16 16:56:59.135650,2021-04-16 16:56:59.135638,,,
1829,829,IARCH-57AFF6,15010,ROMAN,383.0,388.0,383.0,388.0,Valentinian II,Valentinian II,solidus,1,Aquileia,2021-04-16 16:56:59.145286,2021-04-16 16:56:59.145273,,,
1830,829,IARCH-57AFF6,15011,ROMAN,392.0,394.0,392.0,394.0,Eugenius,Eugenius,solidus,4,Colonia Augusta Treverorum,2021-04-16 16:56:59.162380,2021-04-16 16:56:59.162367,,,
1831,829,IARCH-57AFF6,15012,ROMAN,392.0,394.0,392.0,394.0,Eugenius,Eugenius,solidus,2,Lugdunensium,2021-04-16 16:56:59.172425,2021-04-16 16:56:59.172392,,,
1832,829,IARCH-57AFF6,15013,ROMAN,388.0,392.0,388.0,392.0,Arcadius,Arcadius,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:56:59.181654,2021-04-16 16:56:59.181641,,,
1833,829,IARCH-57AFF6,15014,ROMAN,383.0,388.0,383.0,388.0,Arcadius,Arcadius,solidus,1,Mediolanum,2021-04-16 16:56:59.190725,2021-04-16 16:56:59.190714,,,
1834,829,IARCH-57AFF6,15015,ROMAN,378.0,383.0,378.0,383.0,Theodosius I,Theodosius I,solidus,1,Mediolanum,2021-04-16 16:56:59.199712,2021-04-16 16:56:59.199700,,,
1835,829,IARCH-57AFF6,15016,ROMAN,383.0,388.0,383.0,388.0,Theodosius I,Theodosius I,solidus,1,Mediolanum,2021-04-16 16:56:59.209225,2021-04-16 16:56:59.209213,,,
1836,829,IARCH-57AFF6,15048,ROMAN,383.0,388.0,383.0,388.0,Arcadius,Arcadius,solidus,1,Constantinople,2021-04-16 16:56:59.218383,2021-04-16 16:56:59.218370,,,
1837,831,IARCH-AC4E1E,22708,ROMAN,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),17,Unknown,2021-04-16 16:56:59.681947,2021-04-16 16:56:59.681935,,,
1838,840,IARCH-9139EB,22755,ROMAN,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),88,Unknown,2021-04-16 16:57:00.149978,2021-04-16 16:57:00.149965,,,
1839,840,IARCH-9139EB,22756,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6,Unknown,2021-04-16 16:57:00.166325,2021-04-16 16:57:00.166311,,,
1840,840,IARCH-9139EB,22757,ROMAN,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1,Unknown,2021-04-16 16:57:00.178807,2021-04-16 16:57:00.178796,,,
1841,841,IARCH-78EA24,22758,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Lugdunensium,2021-04-16 16:57:00.641273,2021-04-16 16:57:00.641248,,,
1842,841,IARCH-78EA24,22759,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Colonia Augusta Treverorum,2021-04-16 16:57:00.651183,2021-04-16 16:57:00.651172,,,
1843,841,IARCH-78EA24,22760,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Arelatum,2021-04-16 16:57:00.660062,2021-04-16 16:57:00.660050,,,
1844,841,IARCH-78EA24,22761,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:57:00.669041,2021-04-16 16:57:00.669029,,,
1845,842,IARCH-A75972,22764,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Lugdunensium,2021-04-16 16:57:01.150653,2021-04-16 16:57:01.150643,,,
1846,842,IARCH-A75972,22765,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5,Colonia Augusta Treverorum,2021-04-16 16:57:01.159782,2021-04-16 16:57:01.159771,,,
1847,842,IARCH-A75972,22766,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Roma,2021-04-16 16:57:01.168988,2021-04-16 16:57:01.168977,,,
1848,842,IARCH-A75972,22767,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Heraclea,2021-04-16 16:57:01.182708,2021-04-16 16:57:01.182683,,,
1849,842,IARCH-A75972,22768,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4,Unknown,2021-04-16 16:57:01.193543,2021-04-16 16:57:01.193532,,,
1850,842,IARCH-A75972,22769,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),12,Colonia Augusta Treverorum,2021-04-16 16:57:01.202388,2021-04-16 16:57:01.202377,,,
1851,842,IARCH-A75972,22770,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8,Unknown,2021-04-16 16:57:01.211459,2021-04-16 16:57:01.211448,,,
1852,842,IARCH-A75972,22771,ROMAN,364.0,378.0,364.0,378.0,Valens,Valens,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:57:01.220178,2021-04-16 16:57:01.220167,,,
1853,843,IARCH-2FD918,22772,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:57:01.675954,2021-04-16 16:57:01.675943,,,
1854,843,IARCH-2FD918,22773,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),14,Colonia Augusta Treverorum,2021-04-16 16:57:01.686815,2021-04-16 16:57:01.686805,,,
1855,843,IARCH-2FD918,22774,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:57:01.697031,2021-04-16 16:57:01.697019,,,
1856,843,IARCH-2FD918,22775,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Aquileia,2021-04-16 16:57:01.707291,2021-04-16 16:57:01.707280,,,
1857,843,IARCH-2FD918,22776,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6,Unknown,2021-04-16 16:57:01.717284,2021-04-16 16:57:01.717272,,,
1858,843,IARCH-2FD918,22777,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),6,Unknown,2021-04-16 16:57:01.727807,2021-04-16 16:57:01.727796,,,
1859,843,IARCH-2FD918,22778,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Lugdunensium,2021-04-16 16:57:01.737760,2021-04-16 16:57:01.737749,,,
1860,843,IARCH-2FD918,22779,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),29,Colonia Augusta Treverorum,2021-04-16 16:57:01.747491,2021-04-16 16:57:01.747478,,,
1861,843,IARCH-2FD918,22780,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Arelatum,2021-04-16 16:57:01.757876,2021-04-16 16:57:01.757865,,,
1862,843,IARCH-2FD918,22781,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),21,Unknown,2021-04-16 16:57:01.767654,2021-04-16 16:57:01.767642,,,
1863,843,IARCH-2FD918,22782,ROMAN,341.0,348.0,341.0,348.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2,Unknown,2021-04-16 16:57:01.777826,2021-04-16 16:57:01.777816,,,
1864,843,IARCH-2FD918,22783,ROMAN,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),1,Unknown,2021-04-16 16:57:01.787729,2021-04-16 16:57:01.787717,,,
1865,844,IARCH-A00055,22785,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),3,Unknown,2021-04-16 16:57:02.251320,2021-04-16 16:57:02.251309,,,
1866,844,IARCH-A00055,22786,ROMAN,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2,Unknown,2021-04-16 16:57:02.260687,2021-04-16 16:57:02.260676,,,
1867,844,IARCH-A00055,22787,ROMAN,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:57:02.270296,2021-04-16 16:57:02.270285,,,
1868,845,IARCH-2CC41A,22789,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4,Londinium,2021-04-16 16:57:02.740425,2021-04-16 16:57:02.740389,,,
1869,845,IARCH-2CC41A,22791,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Londinium,2021-04-16 16:57:02.759002,2021-04-16 16:57:02.758991,,,
1870,845,IARCH-2CC41A,22792,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Colonia Augusta Treverorum,2021-04-16 16:57:02.768921,2021-04-16 16:57:02.768910,,,
1871,845,IARCH-2CC41A,22793,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Arelatum,2021-04-16 16:57:02.778081,2021-04-16 16:57:02.778071,,,
1872,845,IARCH-2CC41A,22794,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Thessalonika,2021-04-16 16:57:02.787299,2021-04-16 16:57:02.787287,,,
1873,845,IARCH-2CC41A,22795,ROMAN,330.0,335.0,330.0,335.0,Urbs Roma,Roma,AE 1-4 (UK find),1,Colonia Augusta Treverorum,2021-04-16 16:57:02.796370,2021-04-16 16:57:02.796359,,,
1874,845,IARCH-2CC41A,22796,ROMAN,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:57:02.805492,2021-04-16 16:57:02.805481,,,
1875,845,IARCH-2CC41A,22797,ROMAN,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:57:02.814740,2021-04-16 16:57:02.814729,,,
1876,846,IARCH-1FF8D7,15188,ROMAN,367.0,375.0,367.0,375.0,Gratian,Gratian,miliarensis,1,Colonia Augusta Treverorum,2021-04-16 16:57:03.359358,2021-04-16 16:57:03.359346,,,
1877,846,IARCH-1FF8D7,15189,ROMAN,375.0,383.0,375.0,383.0,Valens,Valens,miliarensis,1,Colonia Augusta Treverorum,2021-04-16 16:57:03.369633,2021-04-16 16:57:03.369622,,,
1878,846,IARCH-1FF8D7,15190,ROMAN,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,3,Arelatum,2021-04-16 16:57:03.379033,2021-04-16 16:57:03.379021,,,
1879,846,IARCH-1FF8D7,15191,ROMAN,367.0,378.0,367.0,378.0,Valens,Valens,siliqua,7,Colonia Augusta Treverorum,2021-04-16 16:57:03.387940,2021-04-16 16:57:03.387929,,,
1880,846,IARCH-1FF8D7,15192,ROMAN,367.0,378.0,367.0,378.0,Gratian,Gratian,siliqua,3,Colonia Augusta Treverorum,2021-04-16 16:57:03.396896,2021-04-16 16:57:03.396884,,,
1881,846,IARCH-1FF8D7,15193,ROMAN,367.0,378.0,367.0,378.0,House of Valentinian,House of Valentinian,siliqua,3,Colonia Augusta Treverorum,2021-04-16 16:57:03.406032,2021-04-16 16:57:03.406020,,,
1882,846,IARCH-1FF8D7,15194,ROMAN,367.0,378.0,367.0,378.0,Gratian,Gratian,siliqua,1,Siscia,2021-04-16 16:57:03.415152,2021-04-16 16:57:03.415140,,,
1883,846,IARCH-1FF8D7,15195,ROMAN,378.0,388.0,378.0,388.0,Theodosius I,Theodosius I,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:57:03.424454,2021-04-16 16:57:03.424443,,,
1884,846,IARCH-1FF8D7,15196,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,siliqua,2,Colonia Augusta Treverorum,2021-04-16 16:57:03.433768,2021-04-16 16:57:03.433757,,,
1885,846,IARCH-1FF8D7,15197,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,4,Colonia Augusta Treverorum,2021-04-16 16:57:03.443001,2021-04-16 16:57:03.442990,,,
1886,846,IARCH-1FF8D7,15198,ROMAN,378.0,388.0,378.0,388.0,Uncertain,Unknown,siliqua,6,Colonia Augusta Treverorum,2021-04-16 16:57:03.452219,2021-04-16 16:57:03.452207,,,
1887,846,IARCH-1FF8D7,15199,ROMAN,388.0,395.0,388.0,395.0,Arcadius,Arcadius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:57:03.461768,2021-04-16 16:57:03.461757,,,
1888,846,IARCH-1FF8D7,15200,ROMAN,388.0,395.0,388.0,395.0,Eugenius,Eugenius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:57:03.471016,2021-04-16 16:57:03.471005,,,
1889,846,IARCH-1FF8D7,15201,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,6,Mediolanum,2021-04-16 16:57:03.480764,2021-04-16 16:57:03.480752,,,
1890,846,IARCH-1FF8D7,15202,ROMAN,,,378.0,408.0,House of Theodosius,House of Theodosius,siliqua,9,Unknown,2021-04-16 16:57:03.489871,2021-04-16 16:57:03.489861,,,
1891,846,IARCH-1FF8D7,15203,ROMAN,,,360.0,402.0,Uncertain,Unknown,siliqua,1,Mediolanum,2021-04-16 16:57:03.498682,2021-04-16 16:57:03.498671,,,
1892,846,IARCH-1FF8D7,15204,ROMAN,,,360.0,402.0,Uncertain,Unknown,siliqua,1,Unknown,2021-04-16 16:57:03.507608,2021-04-16 16:57:03.507597,,,
1893,846,IARCH-1FF8D7,15218,ROMAN,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,siliqua,2,Mediolanum,2021-04-16 16:57:03.516578,2021-04-16 16:57:03.516566,,,
1894,846,IARCH-1FF8D7,15219,ROMAN,388.0,402.0,388.0,402.0,Arcadius,Arcadius,siliqua,3,Mediolanum,2021-04-16 16:57:03.525649,2021-04-16 16:57:03.525639,,,
1895,847,IARCH-1732CA,22799,ROMAN,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),28,Unknown,2021-04-16 16:57:03.999512,2021-04-16 16:57:03.999500,,,
1896,847,IARCH-1732CA,22800,ROMAN,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4,Unknown,2021-04-16 16:57:04.009712,2021-04-16 16:57:04.009698,,,
1897,855,IARCH-D18EB8,21320,ROMAN,393.0,395.0,393.0,395.0,Arcadius,Arcadius,solidus,1,Sirmium,2021-04-16 16:57:04.464271,2021-04-16 16:57:04.464259,,,
1898,855,IARCH-D18EB8,22823,ROMAN,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,7,Unknown,2021-04-16 16:57:04.474428,2021-04-16 16:57:04.474419,,,
1899,855,IARCH-D18EB8,22824,ROMAN,,,364.0,375.0,Valentinian I,Valentinian I,siliqua,1,Unknown,2021-04-16 16:57:04.486117,2021-04-16 16:57:04.486106,,,
1900,855,IARCH-D18EB8,22825,ROMAN,,,364.0,378.0,Valens,Valens,siliqua,7,Unknown,2021-04-16 16:57:04.494916,2021-04-16 16:57:04.494906,,,
