id	FindSpot	Place	AdminDivision	Material	Mint	Mint2	Period	Denomination	Denomination2	FindCategory	CoinImage	CoinImage2	DateFrom	DateTo	DateWritten	MintMark	Countermark	Weight	DieAxis	Status	CoinType	Coin_Quantity	ObverseDescription	ReverseDescription	ObverseLegend	ReverseLegend																																																																																																																																																
3959	4235	2581	NULL	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	193	196				NULL	NULL	NULL	NULL	1				165-166n, 174-177, 179,207																																																																																																																																																
3960	4235	2581	NULL	NULL	83	NULL	NULL	54	NULL	3	NULL	NULL	324	329				NULL	NULL	NULL	32	1																																																																																																																																																				
3961	4235	2581	NULL	NULL	NULL	NULL	NULL	54	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3962	4237	2583	HU_16_1259	NULL	NULL	NULL	NULL	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3963	4238	2463	HU_14_1134	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	177	177				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3964	4238	2463	HU_14_1134	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3965	4239	2584	HU_14_2562	NULL	79	NULL	NULL	54	NULL	3	NULL	NULL	295	296		B		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	0	3	NULL				1-ről van fotó, másik 2 érem nem biztos, h Heracleia																																																																																																																														
3966	4239	2584	HU_14_2562	NULL	NULL	NULL	NULL	16	NULL	3	NULL	NULL	260	268				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3967	4239	2584	HU_14_2562	NULL	NULL	NULL	NULL	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3968	4239	2584	HU_14_2562	NULL	NULL	NULL	NULL	16	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3969	4240	2375	HU_06_511	NULL	NULL	NULL	NULL	54	56	3	NULL	NULL	350	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3970	4241	2520	HU_06_3336	NULL	NULL	NULL	NULL	54	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	4																																																																																																																																																				
3971	4241	2520	HU_06_3336	NULL	NULL	NULL	NULL	54	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3972	4242	2585	HU_10_327	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	189	189				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3973	4242	2585	HU_10_327	NULL	NULL	NULL	NULL	56	NULL	3	NULL	NULL	342	348				NULL	NULL	NULL	25	1																																																																																																																																																				
3974	4243	2586	HU_06_3170	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3975	4244	2461	HU_14_2681	NULL	NULL	NULL	NULL	16	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3976	4245	2587	HU_03_2188	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1	1	NULL																																																																																																																																																		
3977	4245	2587	HU_03_2188	NULL	NULL	NULL	NULL	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	2	1	1	NULL																																																																																																																																																		
3978	4245	2587	HU_03_2188	NULL	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1	1	NULL																																																																																																																																																		
3979	4246	2587	HU_03_2188	NULL	NULL	NULL	NULL	101	19	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1	4	NULL																																																																																																																																																		
3980	4247	2588	HU_14_3255	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3981	4247	2588	HU_14_3255	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3982	4248	2589	HU_14_3261	NULL	NULL	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3983	4249	2451	HU_03_268	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3984	4250	2367	HU_03_1520	NULL	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3985	4251	2363	HU_11_1420	NULL	NULL	NULL	NULL	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3986	4252	2363	HU_11_1420	NULL	NULL	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3987	4253	2590	HU_05_211	NULL	NULL	NULL	NULL	16	NULL	3	NULL	NULL	250	300				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3988	4253	2590	HU_05_211	NULL	50	NULL	NULL	19	NULL	3	171	NULL	218	222				NULL	NULL	imitation	NULL	1			valószínű körirat: IVLIA SOAEMIAS AVGVSTA	 Juno? jobbra áll?, körirat talán: IVNO REGINA																																																																																																																																																
3989	4253	2590	HU_05_211	NULL	50	NULL	NULL	16	NULL	3	NULL	NULL	260	268				NULL	NULL	NULL	NULL	1			[IMP] GALLIENVS AVG	Pax 																																																																																																																																																
3990	4253	2590	HU_05_211	NULL	NULL	NULL	NULL	54	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3991	4242	2585	HU_10_327	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3992	4254	2576	HU_03_3345	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3993	4255	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3994	4255	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3995	4255	2405	HU_06_831	NULL	NULL	NULL	1	60	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3996	4255	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	364	378				NULL	NULL	NULL	19	1																																																																																																																																																				
3997	4255	2405	HU_06_831	NULL	NULL	NULL	NULL	54	53	NULL	NULL	NULL	348	358				NULL	NULL	NULL	5	1																																																																																																																																																				
3998	4255	2405	HU_06_831	NULL	NULL	NULL	NULL	60	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
3999	4256	2336	HU_09_1280	NULL	NULL	NULL	NULL	19	16	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	5																																																																																																																																																				
4001	3946	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4002	4258	2520	HU_06_3336	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4003	4259	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4004	4259	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4005	4259	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	378	383				NULL	NULL	NULL	NULL	1				"VOT XXX MVLT XXX"" - Cohen 78 - ilyen nem létezik"	" vsz. VOT XX"""																																																																																																																																															
4006	4260	2520	HU_06_3336	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4007	4261	2402	HU_01_1845	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4008	4262	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	2																																																																																																																																																				
4009	4263	2405	HU_06_831	NULL	NULL	NULL	NULL	9	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4010	4263	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4011	4263	2405	HU_06_831	NULL	NULL	NULL	NULL	60	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	2																																																																																																																																																				
4012	4264	2417	HU_03_346	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	imitation	NULL	1																																																																																																																																																				
4013	4264	2417	HU_03_346	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4014	4264	2417	HU_03_346	NULL	50	NULL	NULL	19	NULL	3	16	NULL	141	161				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4015	4265	2405	HU_06_831	NULL	50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4016	4266	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4017	4267	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4018	4268	2405	HU_06_831	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4019	4269	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4020	4269	2405	HU_06_831	NULL	NULL	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4021	4270	2405	HU_06_831	NULL	NULL	NULL	NULL	9	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4022	4271	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	2																																																																																																																																																				
4023	4272	2501	HU_06_596	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	18																																																																																																																																																				
4024	4273	2406	HU_03_1217	NULL	NULL	NULL	NULL	4	5	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	1	0	1	NULL																																																																																																																																											
4025	3947	2405	HU_06_831	NULL	50	NULL	NULL	60	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL																																																																																																																																																							
4026	4273	2406	HU_03_1217	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4027	4274	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	2																																																																																																																																																				
4028	4275	2405	HU_06_831	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL																																																																																																																																																							
4029	4276	2405	HU_06_831	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL																																																																																																																																																							
4030	4277	2405	HU_06_831	NULL	NULL	NULL	NULL	60	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	3																																																																																																																																																				
4031	4277	2405	HU_06_831	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL																																																																																																																																																							
4032	4278	2592	HU_03_3016	NULL	NULL	NULL	NULL	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4033	4279	2317	HU_09_2240	NULL	NULL	NULL	NULL	19	60	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	0	1	NULL																																																																																																																																												
4034	4280	2593	HU_14_780	NULL	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	0	1	NULL																																																																																																																																						
4035	4281	2594	HU_06_537	NULL	NULL	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4036	4281	2594	HU_06_537	NULL	NULL	NULL	3	19	NULL	NULL	NULL	NULL	100	200				NULL	NULL	imitation	NULL	1																																																																																																																																																				
4038	4000	2343	HU_11_1820	NULL	NULL	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	imitation	NULL	1																																																																																																																																																				
4039	4282	2354	HU_11_426	NULL	NULL	NULL	3	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4040	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	imitation	NULL	1																																																																																																																																																				
4041	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4042	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4043	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	179	179				NULL	NULL	imitation	NULL	1																																																																																																																																																				
4044	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	140	144				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4045	4281	2594	HU_06_537	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	imitation	NULL	1																																																																																																																																																				
4046	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4047	4281	2594	HU_06_537	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	253	260				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4048	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4049	4281	2594	HU_06_537	NULL	NULL	NULL	NULL	54	NULL	NULL	NULL	NULL	330	336				NULL	NULL	NULL	11	1																																																																																																																																																				
4050	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4051	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	191	192				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4052	4281	2594	HU_06_537	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	139	141				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4053	4281	2594	HU_06_537	NULL	NULL	NULL	NULL	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	0	3	NULL																																																																																																																													
4054	4281	2594	HU_06_537	NULL	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	0	1	NULL																																																																																																																													
4055	4281	2594	HU_06_537	NULL	NULL	NULL	3	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL																																																																																																																																																							
4057	3881	2334	HU_10_327	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	100	200				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4058	3881	2334	HU_10_327	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	140	144				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4059	3881	2334	HU_10_327	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1		álló, balra néző sas		CONSECRATIO																																																																																																																																																
4060	3881	2334	HU_10_327	NULL	NULL	NULL	NULL	56	NULL	3	NULL	NULL	347	348				NULL	NULL	NULL	NULL	1				VOT XX MVLT XXX																																																																																																																																																
4061	3881	2334	HU_10_327	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4062	3881	2334	HU_10_327	NULL	76	NULL	NULL	56	NULL	3	NULL	NULL	342	348				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4063	3881	2334	HU_10_327	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	141	161				NULL	NULL	NULL	NULL	1		halotti máglya 																																																																																																																																																		
4064	3881	2334	HU_10_327	NULL	NULL	NULL	NULL	53	NULL	NULL	NULL	NULL	348	350				NULL	NULL	NULL	5	1																																																																																																																																																				
4065	4283	2317	HU_09_2240	NULL	NULL	NULL	3	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4066	4189	2308	HU_06_1445	NULL	50	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4067	4285	2596	HU_03_2481	NULL	NULL	NULL	3	60	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4068	4286	2595	HU_04_1359	NULL	NULL	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4069	4286	2595	HU_04_1359	NULL	NULL	NULL	NULL	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4070	4286	2595	HU_04_1359	NULL	NULL	NULL	NULL	19	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4071	4286	2595	HU_04_1359	NULL	NULL	NULL	3	NULL	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4072	4286	2595	HU_04_1359	NULL	NULL	NULL	3	19	NULL	3	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4073	NULL	2409	HU_14_2146	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	222	235				NULL	6	NULL	NULL	1			IMP C M AVR SEV ALEXAND AVG	VIRTVS AVG																																																																																																																																																
4074	NULL	2409	HU_14_2146	NULL	50	NULL	NULL	16	NULL	NULL	NULL	NULL	253	260				NULL	6	NULL	NULL	1			CORN SALONINA AVG	VESTA																																																																																																																																																
4075	NULL	2409	HU_14_2146	NULL	86	NULL	NULL	60	NULL	NULL	NULL	NULL	295	299				NULL	12	NULL	NULL	1			IMP C M A MAXIMIANVS PF AVG	CONCORDIA MILITVM																																																																																																																																																
4076	NULL	2409	HU_14_2146	NULL	96	NULL	NULL	60	NULL	NULL	NULL	NULL	296	297				NULL	11	NULL	NULL	1			FL VAL CONSTANTIVS NOB CAES	CONCORDIA MILITVM																																																																																																																																																
4077	NULL	2409	HU_14_2146	NULL	69	NULL	NULL	54	NULL	NULL	NULL	NULL	351	354				NULL	12	NULL	5	1			DN CONSTANTIVS IVN NOB C	FEL TEMP REPARATIO																																																																																																																																																
4078	NULL	2409	HU_14_2146	NULL	69	NULL	NULL	54	NULL	NULL	NULL	NULL	364	375		D		NULL	1	NULL	19	1			DN VALENTINIANVS PF AVG	SECVRITAS REIPVBLICAE																																																																																																																																																
4079	NULL	2598		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				4.1	NULL	NULL	NULL	1																																																																																																																																																				
4080	NULL	2436	HU_01_352	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	408	420				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4081	NULL	2599	HU_13_1365	NULL	48	NULL	NULL	5	NULL	NULL	NULL	NULL	395	402				4.5	NULL	NULL	NULL	1																																																																																																																																																				
4082	NULL	2600		NULL	48	NULL	NULL	5	NULL	NULL	NULL	NULL	395	402				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4083	NULL	2601		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4084	NULL	2601		NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	441	450				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4085	NULL	2602		NULL	48	NULL	NULL	5	NULL	NULL	NULL	NULL	395	402				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4086	4287	2375	HU_06_511	NULL	48	NULL	NULL	5	NULL	3	NULL	NULL	395	402				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4087	NULL	2385	HU_09_1513	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	408	420				4	NULL	NULL	NULL	1																																																																																																																																																				
4088	NULL	2390	HU_10_2049	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	430	440				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4089	NULL	2598		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4090	NULL	2496	HU_09_304	NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4091	NULL	2496	HU_09_304	NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4092	NULL	2603		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4094	NULL	2447	HU_11_2220	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	462	466				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4095	NULL	2604		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4096	NULL	2415	HU_01_2668	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	462	466				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4097	NULL	2605		NULL	76	NULL	NULL	5	NULL	NULL	NULL	NULL	403	448				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4098	NULL	2606		NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	430	440		A		NULL	NULL	NULL	NULL	1																																																																																																																																																				
4099	NULL	2606		NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	402	403				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4100	NULL	2390	HU_10_2049	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	383	388		A		NULL	NULL	NULL	NULL	1																																																																																																																																																				
4101	NULL	2607		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4102	NULL	2608		NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	441	450				4.47	NULL	NULL	NULL	1																																																																																																																																																				
4103	NULL	2549		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4104	NULL	2609	HU_16_1484	NULL	80	NULL	NULL	5	NULL	2	NULL	NULL	430	440				NULL	NULL	NULL	NULL	4																																																																																																																																																				
4105	NULL	2609	HU_16_1484	NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4106	NULL	2342	HU_16_1720	NULL	155	NULL	NULL	5	NULL	NULL	NULL	NULL	402	406				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4107	NULL	2610		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4108	NULL	2520	HU_06_3336	NULL	50	NULL	NULL	4	NULL	NULL	NULL	NULL	65	66				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4109	NULL	2520	HU_06_3336	NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4110	NULL	2365	HU_11_2785	NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4111	NULL	2611	HU_04_1830	NULL	76	NULL	NULL	5	NULL	NULL	NULL	NULL	430	440				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4112	4288	2612	NULL	NULL	80	NULL	NULL	5	NULL	NULL	NULL	NULL	441	441				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4113	NULL	2613		NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	NULL	NULL	NULL				NULL	NULL	NULL	NULL	1																																																																																																																																																				
4114	NULL	2614		NULL	76	NULL	NULL	5	NULL	NULL	NULL	NULL	462	466		A		NULL	NULL	NULL	NULL	1																																																																																																																																																				
4115	NULL	2574	HU_14_3297	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	117	138				NULL	7	NULL	NULL	1			IMP CAES TRAIANO HADRIANVS AVG	P M TRP COS III																																																																																																																																																
4116	NULL	2574	HU_14_3297	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	138	161				NULL	6	NULL	NULL	1			DIVA FAVSTINA	CERES																																																																																																																																																
4117	NULL	2574	HU_14_3297	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	161	180				NULL	6	NULL	NULL	1			L VERVS AVG ARM PARTH MAX	TR P  VII IMP IIII COS III																																																																																																																																																
4118	NULL	2574	HU_14_3297	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	161	180				NULL	6	NULL	NULL	1			IMP L VERVS AVG	PROV DEOR TR P III COS II																																																																																																																																																
4119	NULL	2574	HU_14_3297	NULL	50	NULL	NULL	19	NULL	NULL	NULL	NULL	179	192				NULL	12	NULL	NULL	1			M COMM ANT P FEL AVG BRIT P P	MART PAC P M TR P XIIII COS V DES VI																																																																																																																																																
